id,user_id,company_id,branch_id,booking_number,booking_status,booking_source,subtotal,discount_amount,tax_amount,fee_amount,total_amount,currency,payment_status,notes,cancelled_at,cancelled_by,cancellation_reason,created_at,updated_at,created_by,updated_by,deleted_at
fbcc16a3-6e61-479d-978c-f7b59d72ca50,c1c66332-ddd1-45a8-b977-3e5659f67301,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,BK386842050124,confirmed,customer_web,25.00,0.00,2.00,0.00,27.00,USD,succeeded,,,,,2026-01-05 02:00:00,2026-01-04 14:58:04,c1c66332-ddd1-45a8-b977-3e5659f67301,,
199f9d7b-ad89-4709-9f99-3115eea2ad7a,d8ea589b-93d6-4631-aff6-5770dae08f29,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842050125,pending,customer_app,25.00,0.00,2.00,0.00,27.00,USD,failed,,,,,2026-01-14 05:00:00,2026-01-04 14:58:04,d8ea589b-93d6-4631-aff6-5770dae08f29,,
01c56581-d909-4be0-ad49-6fba2f5ecb33,f81b5321-6858-4d52-a4ee-660efcf5ec36,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,BK386842050126,cancelled,customer_app,37.50,0.00,3.00,0.00,40.50,USD,refunded,Customer requested cancellation,2026-02-02 11:00:00,f81b5321-6858-4d52-a4ee-660efcf5ec36,Customer request,2026-02-01 11:00:00,2026-01-04 14:58:04,f81b5321-6858-4d52-a4ee-660efcf5ec36,,
892a0aad-1c08-4fb0-8110-e0020abe5107,88b53f5b-4753-43ce-bd42-2f42750d71b6,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842050127,completed,customer_app,35.00,0.00,2.80,0.00,37.80,USD,pending,,,,,2026-02-02 08:00:00,2026-01-04 14:58:04,88b53f5b-4753-43ce-bd42-2f42750d71b6,,
790963ce-2951-4a78-8641-260f11d88738,81a62d89-cefb-4134-8651-4e6cb91875f2,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842050128,pending,admin_manual,25.00,0.00,2.00,0.00,27.00,USD,pending,,,,,2025-12-23 07:00:00,2026-01-04 14:58:04,81a62d89-cefb-4134-8651-4e6cb91875f2,,
82fa49a6-b0e0-48c5-9017-7bf8041773b3,416d945c-161e-4330-9fea-ae2888ca2120,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,BK386842050129,cancelled,customer_app,70.00,0.00,5.60,0.00,75.60,USD,refunded,Customer requested cancellation,2025-12-10 02:00:00,416d945c-161e-4330-9fea-ae2888ca2120,Customer request,2025-12-09 02:00:00,2026-01-04 14:58:04,416d945c-161e-4330-9fea-ae2888ca2120,,
3a9e03df-83e5-4eac-b735-9c9003f37c25,c1c66332-ddd1-45a8-b977-3e5659f67301,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842050130,confirmed,customer_web,52.50,0.00,4.20,0.00,56.70,USD,succeeded,,,,,2025-12-09 02:00:00,2026-01-04 14:58:04,c1c66332-ddd1-45a8-b977-3e5659f67301,,
70723a87-794b-436f-bb67-6eff1159d526,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842050131,confirmed,admin_manual,37.50,0.00,3.00,0.00,40.50,USD,succeeded,,,,,2026-01-07 01:00:00,2026-01-04 14:58:04,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,,
db4a485a-7e06-4d02-93ae-89925a33065c,b20dc445-8a42-4694-a7e0-c7df549138cc,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,BK386842050132,pending,customer_web,60.00,0.00,4.80,0.00,64.80,USD,succeeded,,,,,2025-12-29 08:00:00,2026-01-04 14:58:04,b20dc445-8a42-4694-a7e0-c7df549138cc,,
c31cbfad-f490-4d07-86d9-e287462bef84,d8ea589b-93d6-4631-aff6-5770dae08f29,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842050133,cancelled,customer_app,60.00,6.00,4.80,0.00,58.80,USD,refunded,Customer requested cancellation,2026-01-05 10:00:00,d8ea589b-93d6-4631-aff6-5770dae08f29,Customer request,2026-01-04 10:00:00,2026-01-04 14:58:04,d8ea589b-93d6-4631-aff6-5770dae08f29,,
a215fd15-f051-4001-aebf-1b91bb369366,81a62d89-cefb-4134-8651-4e6cb91875f2,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842050134,completed,customer_app,52.50,5.25,4.20,0.00,51.45,USD,succeeded,,,,,2026-02-20 06:00:00,2026-01-04 14:58:04,81a62d89-cefb-4134-8651-4e6cb91875f2,,
eb7ef898-85d4-427d-91af-a4d11c5909ee,79a08445-53a5-4b3b-87ea-eadce504af71,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842050135,pending,admin_manual,52.50,0.00,4.20,0.00,56.70,USD,succeeded,,,,,2025-12-19 03:00:00,2026-01-04 14:58:04,79a08445-53a5-4b3b-87ea-eadce504af71,,
11390773-4769-444f-8d40-451dd05c11bb,98e36069-876d-46e3-8430-63300e5e3fd8,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842050136,confirmed,admin_manual,37.50,3.75,3.00,0.00,36.75,USD,pending,,,,,2026-01-19 11:00:00,2026-01-04 14:58:04,98e36069-876d-46e3-8430-63300e5e3fd8,,
69e14a58-9f33-45ad-ac3f-25f757a37c54,7eaadfbb-542e-4d51-9a89-0c83b6938040,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842050137,cancelled,customer_web,45.00,0.00,3.60,0.00,48.60,USD,refunded,Customer requested cancellation,2026-01-23 05:00:00,7eaadfbb-542e-4d51-9a89-0c83b6938040,Customer request,2026-01-22 05:00:00,2026-01-04 14:58:04,7eaadfbb-542e-4d51-9a89-0c83b6938040,,
3d29bd6c-c06e-4291-af60-9aceff1c6209,1dcaab2a-d207-4cac-9a0f-392124a90fb9,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842060138,confirmed,customer_app,35.00,0.00,2.80,0.00,37.80,USD,failed,,,,,2026-02-28 00:00:00,2026-01-04 14:58:04,1dcaab2a-d207-4cac-9a0f-392124a90fb9,,
7b1f1153-98b3-4f8c-bf19-a321988fdc6d,9b0c4597-fd6f-43a0-9ea6-c06b5fd716b7,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,BK386842060139,pending,customer_app,30.00,0.00,2.40,0.00,32.40,USD,failed,,,,,2026-01-23 05:00:00,2026-01-04 14:58:04,9b0c4597-fd6f-43a0-9ea6-c06b5fd716b7,,
36716326-40b0-46f3-b203-d1226ee8d06d,275eb69c-8a74-4e48-b65f-c9cb96079958,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842060140,pending,admin_manual,30.00,0.00,2.40,0.00,32.40,USD,pending,,,,,2026-01-27 09:00:00,2026-01-04 14:58:04,275eb69c-8a74-4e48-b65f-c9cb96079958,,
d910c1d0-afc1-4508-b13c-2d3b9e37361e,3a25ace4-27dc-4619-81e8-0ba15086b640,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842060141,pending,admin_manual,37.50,0.00,3.00,0.00,40.50,USD,failed,,,,,2025-12-13 02:00:00,2026-01-04 14:58:04,3a25ace4-27dc-4619-81e8-0ba15086b640,,
15c83269-1689-4b4c-99bc-fba1a6836120,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842060142,completed,customer_web,70.00,7.00,5.60,0.00,68.60,USD,failed,,,,,2026-01-22 10:00:00,2026-01-04 14:58:04,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,,
653f2537-e988-4ef8-8d05-4ccc4d30c380,2e4ec524-24dd-476e-b734-58cebd653129,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,BK386842060143,completed,customer_web,37.50,0.00,3.00,0.00,40.50,USD,pending,,,,,2026-02-27 10:00:00,2026-01-04 14:58:04,2e4ec524-24dd-476e-b734-58cebd653129,,
bc0a4d9d-de77-4866-9774-f2fbeeee7976,e0fff3da-3342-45cb-9fd4-395ac251b90b,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,BK386842060144,cancelled,customer_web,45.00,0.00,3.60,0.00,48.60,USD,refunded,Customer requested cancellation,2026-01-08 01:00:00,e0fff3da-3342-45cb-9fd4-395ac251b90b,Customer request,2026-01-07 01:00:00,2026-01-04 14:58:04,e0fff3da-3342-45cb-9fd4-395ac251b90b,,
7b5310b2-c6d2-4610-9a3c-81bbc99b47fa,e28da5bd-b8e1-4b86-9961-176a81349070,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842060145,pending,customer_app,50.00,0.00,4.00,0.00,54.00,USD,succeeded,,,,,2026-02-25 08:00:00,2026-01-04 14:58:04,e28da5bd-b8e1-4b86-9961-176a81349070,,
9e1217b9-fce5-4ec3-ba00-f810758b1b73,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842070146,cancelled,admin_manual,30.00,0.00,2.40,0.00,32.40,USD,refunded,Customer requested cancellation,2026-01-25 09:00:00,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,Customer request,2026-01-24 09:00:00,2026-01-04 14:58:04,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,,
47dc051c-f051-4012-a21f-f731a0ea4dd8,6ef9785c-5af9-478a-98ec-a58ef9b6125c,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842070147,cancelled,customer_web,60.00,0.00,4.80,0.00,64.80,USD,refunded,Customer requested cancellation,2026-02-01 05:00:00,6ef9785c-5af9-478a-98ec-a58ef9b6125c,Customer request,2026-01-31 05:00:00,2026-01-04 14:58:04,6ef9785c-5af9-478a-98ec-a58ef9b6125c,,
0d0802d4-132f-48f8-b43e-77d357f8c73d,27d56a5c-fb1a-492f-9d4a-8d294aa77209,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842070148,completed,admin_manual,30.00,3.00,2.40,0.00,29.40,USD,failed,,,,,2025-12-31 01:00:00,2026-01-04 14:58:04,27d56a5c-fb1a-492f-9d4a-8d294aa77209,,
3434ce5b-938d-4904-be01-ff9f03ea00df,7d574358-e456-4bc0-bd6e-737a4e660a59,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842070149,confirmed,customer_web,37.50,0.00,3.00,0.00,40.50,USD,succeeded,,,,,2026-03-01 10:00:00,2026-01-04 14:58:04,7d574358-e456-4bc0-bd6e-737a4e660a59,,
2c6b8c5d-948a-46c1-8803-d0d28f7e3990,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,BK386842070150,cancelled,admin_manual,30.00,0.00,2.40,0.00,32.40,USD,refunded,Customer requested cancellation,2025-12-23 04:00:00,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,Customer request,2025-12-22 04:00:00,2026-01-04 14:58:04,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,,
2f95c29b-a361-4e15-af84-e11426ff5acf,c062bd5e-32fa-49b5-9c96-20c00f7c0099,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842070151,completed,customer_app,70.00,7.00,5.60,0.00,68.60,USD,failed,,,,,2025-12-25 06:00:00,2026-01-04 14:58:04,c062bd5e-32fa-49b5-9c96-20c00f7c0099,,
9425e053-46bc-478c-a233-89ab158100b0,c1c66332-ddd1-45a8-b977-3e5659f67301,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842070152,completed,customer_app,60.00,6.00,4.80,0.00,58.80,USD,pending,,,,,2026-02-12 04:00:00,2026-01-04 14:58:04,c1c66332-ddd1-45a8-b977-3e5659f67301,,
21cd9a23-ec17-43ab-bc01-8aeadfd1940f,3a25ace4-27dc-4619-81e8-0ba15086b640,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842070153,confirmed,customer_web,30.00,0.00,2.40,0.00,32.40,USD,failed,,,,,2026-01-11 11:00:00,2026-01-04 14:58:04,3a25ace4-27dc-4619-81e8-0ba15086b640,,
e21a8d66-7676-446f-b71d-71375441cd94,d8ea589b-93d6-4631-aff6-5770dae08f29,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842070154,cancelled,admin_manual,37.50,0.00,3.00,0.00,40.50,USD,refunded,Customer requested cancellation,2025-12-28 11:00:00,d8ea589b-93d6-4631-aff6-5770dae08f29,Customer request,2025-12-27 11:00:00,2026-01-04 14:58:04,d8ea589b-93d6-4631-aff6-5770dae08f29,,
c775338f-6081-4f20-9c23-d0ddfbcd0252,f81b5321-6858-4d52-a4ee-660efcf5ec36,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842070155,confirmed,customer_web,37.50,0.00,3.00,0.00,40.50,USD,failed,,,,,2026-02-14 11:00:00,2026-01-04 14:58:04,f81b5321-6858-4d52-a4ee-660efcf5ec36,,
1d09dd5d-a3a0-472c-8ccb-4bdeee07a6d3,8603fcc5-9585-4977-9eb7-11aefeddd7f8,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842070156,confirmed,admin_manual,70.00,0.00,5.60,0.00,75.60,USD,failed,,,,,2026-02-05 00:00:00,2026-01-04 14:58:04,8603fcc5-9585-4977-9eb7-11aefeddd7f8,,
fe4dd746-59bd-45a9-b123-35b6cd1f6c24,88b53f5b-4753-43ce-bd42-2f42750d71b6,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842070157,confirmed,customer_app,60.00,0.00,4.80,0.00,64.80,USD,succeeded,,,,,2026-02-02 07:00:00,2026-01-04 14:58:04,88b53f5b-4753-43ce-bd42-2f42750d71b6,,
c3fd5d13-fc01-48b5-aaee-a40c6ca89b31,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,BK386842070158,confirmed,admin_manual,30.00,3.00,2.40,0.00,29.40,USD,failed,,,,,2025-12-03 11:00:00,2026-01-04 14:58:04,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,,
e1a2d1df-35cd-4e9c-89cc-9cede713f290,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842070159,cancelled,customer_web,60.00,0.00,4.80,0.00,64.80,USD,refunded,Customer requested cancellation,2026-01-13 04:00:00,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,Customer request,2026-01-12 04:00:00,2026-01-04 14:58:04,792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,,
bad2a435-7a19-46ef-badd-df2556c01428,52efba3d-138f-4b14-b601-2b6af84884d7,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842070160,completed,admin_manual,35.00,3.50,2.80,0.00,34.30,USD,failed,,,,,2026-01-16 09:00:00,2026-01-04 14:58:04,52efba3d-138f-4b14-b601-2b6af84884d7,,
d3bc9438-5506-4b15-a1b9-8934cec5f255,98e36069-876d-46e3-8430-63300e5e3fd8,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842070161,completed,admin_manual,50.00,0.00,4.00,0.00,54.00,USD,succeeded,,,,,2026-02-14 02:00:00,2026-01-04 14:58:04,98e36069-876d-46e3-8430-63300e5e3fd8,,
2afed58b-b9f4-4a46-8c91-545a6dfe937d,98e36069-876d-46e3-8430-63300e5e3fd8,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,BK386842070162,pending,customer_app,45.00,0.00,3.60,0.00,48.60,USD,succeeded,,,,,2026-02-01 07:00:00,2026-01-04 14:58:04,98e36069-876d-46e3-8430-63300e5e3fd8,,
3b594d1e-4fda-4857-89a7-d505dc5c442c,7b6069ec-5dad-4166-8a29-6d773bffd2cb,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,BK386842070163,pending,customer_web,45.00,0.00,3.60,0.00,48.60,USD,succeeded,,,,,2026-03-01 11:00:00,2026-01-04 14:58:04,7b6069ec-5dad-4166-8a29-6d773bffd2cb,,
b16969e2-0007-46ad-9af4-3d123888abfd,0daa0cab-5d9e-4dd3-bcd0-512490ea5fa8,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842070164,confirmed,admin_manual,52.50,5.25,4.20,0.00,51.45,USD,succeeded,,,,,2026-02-10 02:00:00,2026-01-04 14:58:04,0daa0cab-5d9e-4dd3-bcd0-512490ea5fa8,,
9a9170a5-6caf-4f84-bd8b-1ed7df889694,52efba3d-138f-4b14-b601-2b6af84884d7,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842070165,cancelled,admin_manual,50.00,0.00,4.00,0.00,54.00,USD,refunded,Customer requested cancellation,2026-01-02 04:00:00,52efba3d-138f-4b14-b601-2b6af84884d7,Customer request,2026-01-01 04:00:00,2026-01-04 14:58:04,52efba3d-138f-4b14-b601-2b6af84884d7,,
43071274-ecdc-4e2b-8674-20710efaafad,551b8471-c83b-43bc-a31e-1138813257e1,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,BK386842070166,confirmed,customer_app,35.00,0.00,2.80,0.00,37.80,USD,succeeded,,,,,2026-02-12 10:00:00,2026-01-04 14:58:04,551b8471-c83b-43bc-a31e-1138813257e1,,
240d5d0e-6f8f-4f77-8087-0ba7393bde34,73c14063-593f-4f70-bc89-91226848617a,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842070167,confirmed,customer_web,70.00,0.00,5.60,0.00,75.60,USD,succeeded,,,,,2026-01-04 00:00:00,2026-01-04 14:58:04,73c14063-593f-4f70-bc89-91226848617a,,
2ba493fb-7638-4ed0-b380-9ab64644f5bb,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,BK386842070168,completed,customer_app,35.00,3.50,2.80,0.00,34.30,USD,failed,,,,,2026-01-18 00:00:00,2026-01-04 14:58:04,4f8c0906-f410-4b29-9485-a5a2d0c48fcc,,
099a2be9-f0a7-435e-aeee-c0338652de56,79a08445-53a5-4b3b-87ea-eadce504af71,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842070169,completed,customer_app,70.00,0.00,5.60,0.00,75.60,USD,pending,,,,,2025-12-12 02:00:00,2026-01-04 14:58:04,79a08445-53a5-4b3b-87ea-eadce504af71,,
5e092eb2-60e6-481f-881f-7d1e8efe8167,c062bd5e-32fa-49b5-9c96-20c00f7c0099,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842070170,confirmed,customer_app,45.00,0.00,3.60,0.00,48.60,USD,pending,,,,,2026-02-25 11:00:00,2026-01-04 14:58:04,c062bd5e-32fa-49b5-9c96-20c00f7c0099,,
6a60a89d-3d05-43a6-b221-affd6b2dd349,e0fff3da-3342-45cb-9fd4-395ac251b90b,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,BK386842070171,pending,admin_manual,45.00,4.50,3.60,0.00,44.10,USD,failed,,,,,2026-02-25 10:00:00,2026-01-04 14:58:04,e0fff3da-3342-45cb-9fd4-395ac251b90b,,
39f48ff6-0b8a-429a-bc33-599cd7b3eaa5,e28da5bd-b8e1-4b86-9961-176a81349070,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842070172,cancelled,customer_app,70.00,0.00,5.60,0.00,75.60,USD,refunded,Customer requested cancellation,2025-12-04 02:00:00,e28da5bd-b8e1-4b86-9961-176a81349070,Customer request,2025-12-03 02:00:00,2026-01-04 14:58:04,e28da5bd-b8e1-4b86-9961-176a81349070,,
86b73ed8-4c88-4eb3-bbc2-36d5e2d66558,88b53f5b-4753-43ce-bd42-2f42750d71b6,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842070173,cancelled,customer_app,35.00,0.00,2.80,0.00,37.80,USD,refunded,Customer requested cancellation,2026-01-01 02:00:00,88b53f5b-4753-43ce-bd42-2f42750d71b6,Customer request,2025-12-31 02:00:00,2026-01-04 14:58:04,88b53f5b-4753-43ce-bd42-2f42750d71b6,,
c30729ea-ae58-4130-99d9-c63a50b4e6d8,d8ea589b-93d6-4631-aff6-5770dae08f29,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,BK386842070174,pending,customer_web,50.00,0.00,4.00,0.00,54.00,USD,failed,,,,,2025-12-07 03:00:00,2026-01-04 14:58:04,d8ea589b-93d6-4631-aff6-5770dae08f29,,
ed0aa107-220e-4e77-9845-bba831981a96,1479df99-4ca4-4073-8292-9eee9298a5f6,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,BK386842070175,cancelled,customer_app,35.00,3.50,2.80,0.00,34.30,USD,refunded,Customer requested cancellation,2026-01-23 03:00:00,1479df99-4ca4-4073-8292-9eee9298a5f6,Customer request,2026-01-22 03:00:00,2026-01-04 14:58:04,1479df99-4ca4-4073-8292-9eee9298a5f6,,
0cbb63e9-1992-481b-aad6-b84fcef78618,88b53f5b-4753-43ce-bd42-2f42750d71b6,38838bd5-9249-449c-8118-473dec2d5057,86cbbf39-d3e3-4bee-ada9-0fa567bf5987,BK386842070176,cancelled,admin_manual,52.50,0.00,4.20,0.00,56.70,USD,refunded,Customer requested cancellation,2025-12-10 05:00:00,88b53f5b-4753-43ce-bd42-2f42750d71b6,Customer request,2025-12-09 05:00:00,2026-01-04 14:58:04,88b53f5b-4753-43ce-bd42-2f42750d71b6,,
0eb7717f-fde1-4608-8f51-1d70c25cce08,ff932d57-d80e-47b8-8890-1bc4be34f16f,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,BK386842070177,confirmed,customer_app,60.00,0.00,4.80,0.00,64.80,USD,pending,,,,,2026-02-09 07:00:00,2026-01-04 14:58:04,ff932d57-d80e-47b8-8890-1bc4be34f16f,,
0e79aecb-e87f-40e4-b7b5-fc6b015f35fb,7b6069ec-5dad-4166-8a29-6d773bffd2cb,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842070178,cancelled,admin_manual,60.00,6.00,4.80,0.00,58.80,USD,refunded,Customer requested cancellation,2026-01-23 10:00:00,7b6069ec-5dad-4166-8a29-6d773bffd2cb,Customer request,2026-01-22 10:00:00,2026-01-04 14:58:04,7b6069ec-5dad-4166-8a29-6d773bffd2cb,,
dfa340d8-c376-4d9f-8e38-1deda23def8b,551b8471-c83b-43bc-a31e-1138813257e1,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,BK386842080179,completed,customer_web,45.00,0.00,3.60,0.00,48.60,USD,pending,,,,,2026-01-05 04:00:00,2026-01-04 14:58:04,551b8471-c83b-43bc-a31e-1138813257e1,,
79597918-511f-4cec-ba23-7e27a9b57e1a,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,BK386842080180,cancelled,customer_app,35.00,3.50,2.80,0.00,34.30,USD,refunded,Customer requested cancellation,2026-02-25 04:00:00,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,Customer request,2026-02-24 04:00:00,2026-01-04 14:58:04,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,,
47f5915e-e311-46dd-a0a8-89158a9b67d5,73c14063-593f-4f70-bc89-91226848617a,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,BK386842080181,confirmed,customer_web,60.00,0.00,4.80,0.00,64.80,USD,succeeded,,,,,2025-12-30 06:00:00,2026-01-04 14:58:04,73c14063-593f-4f70-bc89-91226848617a,,
ea183a7e-5d84-4159-a285-984d4a995e35,2312613b-91cc-4f99-95dd-dda6820a8e5a,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,BK386842080182,confirmed,customer_web,30.00,3.00,2.40,0.00,29.40,USD,succeeded,,,,,2026-01-10 00:00:00,2026-01-04 14:58:04,2312613b-91cc-4f99-95dd-dda6820a8e5a,,
e066b29f-1818-4dc6-bd71-82a3779a9a4c,f0af63da-b9a1-4cad-ab3a-cd733e31c40b,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,BK386842080183,pending,customer_app,25.00,0.00,2.00,0.00,27.00,USD,succeeded,,,,,2025-12-08 06:00:00,2026-01-04 14:58:04,f0af63da-b9a1-4cad-ab3a-cd733e31c40b,,
9330e130-ad88-40e2-93d1-99f4afe80a17,bc6bd127-3308-476a-80ed-112502e08028,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,BK386842080184,pending,customer_app,30.00,0.00,2.40,0.00,32.40,USD,failed,,,,,2026-02-16 09:00:00,2026-01-04 14:58:04,bc6bd127-3308-476a-80ed-112502e08028,,
04308660-47c2-40a9-9c77-68b01d435332,d18aa61b-4a64-45c3-8a7c-904c55d5c0e0,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,BK386842080185,pending,admin_manual,70.00,0.00,5.60,0.00,75.60,USD,pending,,,,,2026-01-30 03:00:00,2026-01-04 14:58:04,d18aa61b-4a64-45c3-8a7c-904c55d5c0e0,,
