id,actor_user_id,action,entity_type,entity_id,before_snapshot,after_snapshot,ip_address,user_agent,metadata,created_at
0a7fa62f-2b37-48b0-9ad6-2e32acff75b0,ebef547f-47ba-4714-9089-09d0de16512d,media.uploaded,membership,6d8ff166-c415-428c-b2fa-cbeaaacc0a6e,,,192.168.1.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""media.uploaded"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-14 14:58:04
08fa6544-6b2f-4bfc-a8e0-4d2b61772fab,7eaadfbb-542e-4d51-9a89-0c83b6938040,delete,branch,a58e47c6-055e-4dd0-8996-820000143486,,,192.168.1.239,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-13 14:58:04
1b5a0288-8364-4b53-901e-9f53a19d4572,d18aa61b-4a64-45c3-8a7c-904c55d5c0e0,booking.cancelled,payment,36cbfa66-976d-4276-a28b-07af5c05fe16,,,192.168.1.131,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.cancelled"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-12 14:58:04
e1979e06-2322-49e7-9a57-b144c72faa50,23adaeda-61a3-464f-b460-80193d1d63da,branch.view,payment,73363ac0-8745-4a35-8837-2b85ebda3eb4,,,192.168.1.68,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-11 14:58:04
eede63f1-77c6-491a-88db-2c84817aeec8,2c596b2c-c4bb-406b-b394-1726c1c6ed68,create,user,3ae512b5-5c71-4ebb-ad30-31d0863b3e7a,,,192.168.1.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""3b4fbdf4-13aa-4f83-8d90-3562412f43b1"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-10 14:58:04
b2221738-3755-4ef0-b062-99f2fa8566ee,551b8471-c83b-43bc-a31e-1138813257e1,delete,company,0be3ab24-0c0e-4596-946f-d071a2768f0a,,,192.168.1.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-09 14:58:04
d5f198cc-de73-406f-9e37-ce117c76b217,73c14063-593f-4f70-bc89-91226848617a,create,membership,5ab9a9e7-c047-4e5e-944c-3b6d98c0e28e,,,192.168.1.197,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-08 14:58:04
3baa620f-28bf-4107-af87-d7a2c31de05d,39c9cff1-caee-48a5-9792-4120908a0a88,auth.login,company,63d36077-bdb5-4c4a-8f56-b04b45eaf973,,,192.168.1.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""auth.login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-07 14:58:04
7579af9f-e12f-42d4-bc35-84d03b6bb24f,34560fb4-9168-4818-adfb-6aa53d84c5df,login,user,d6642722-ece7-4766-a6dc-2ccbb9d64f42,,,192.168.1.245,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-06 14:58:04
1a6ebe53-981a-465e-84a2-d031eb18e283,3748ab26-b6d6-4b0e-a0ff-083b8a3081c2,payment.confirmed,membership,035dea8b-ce87-4af2-ba24-900dc5dccea0,,,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""payment.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-04 14:58:04
e19aab9b-3934-4ccc-b4c9-6cc6360cfb15,bd545d29-87a8-45e4-a7c0-243d1c3c4ec0,update,company,6a55c522-e687-4bf5-8ab1-0ee22a586345,,,192.168.1.190,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-03 14:58:04
fded0f68-4e94-43d5-8012-1018560fa883,ad62d28d-ceeb-4cab-b9aa-c27e600ba5a0,branch.view,booking,adfac5d7-7e8e-46da-9fa7-be742cca316b,,,192.168.1.7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-02 14:58:04
54e35d5e-44e5-45ae-a6ca-f4a79ecb2ace,9d9e7173-9dd2-4702-838b-85fa5a6af303,create,company,bb09e005-e6bd-4cfe-a01d-4c2e57968425,,,192.168.1.164,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-01 14:58:04
60aa1c87-78f5-4172-a87a-c4ec44741071,7e917ffe-5932-4635-920a-44862730ce5a,explore.search,booking,1a38f561-2a6c-4828-b6d7-903f3d0d8d49,,,192.168.1.239,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-31 14:58:04
20d66ea2-f4f2-4a66-a1a9-d7dc853c1664,34560fb4-9168-4818-adfb-6aa53d84c5df,login,payment,13dbc6a5-bb7e-45a5-95a3-2e275404124c,,,192.168.1.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-30 14:58:04
b61aefbe-18c3-4639-adc2-488bbb82a2fd,b0147c72-5da8-47fb-b7b0-2b1f2eb8bad1,create,payment,4606db29-b00e-415e-94fb-782439d060c7,,,192.168.1.32,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-29 14:58:04
ef8e20fc-964a-4eaf-8442-3fd73ea242a6,96783e00-25b9-4b2b-99e3-076d299b1ed6,update,membership,caf5a769-5186-4171-9922-8154710d88e1,,,192.168.1.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-28 14:58:04
31b7d819-9d93-4f02-825b-774f3e458816,3748ab26-b6d6-4b0e-a0ff-083b8a3081c2,login,payment,f773380b-3132-40ef-8dee-47937e1ab8b4,,,192.168.1.103,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-27 14:58:04
46b78d88-6aeb-40db-8e8c-6e494466b506,ee76ec60-a426-4586-8e6b-23f48e2f365d,explore.search,user,0b9c248f-cb7b-43de-9c7a-e8f79a5b00ae,,,192.168.1.150,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""77924470-8f96-4bbf-9117-47e749386a7c"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-26 14:58:04
64d7135e-77ab-4a98-9af1-024feb72ac0b,551b8471-c83b-43bc-a31e-1138813257e1,branch.view,booking,c98bb858-cd8d-4e21-96ba-9d7a52149831,,,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-25 14:58:04
973ed403-a95b-41c9-865f-8ccd0a2401ba,d77da917-ae22-454f-92b4-02df880eeace,booking.confirmed,booking,a80eaa3b-948f-401a-9807-9b711500f068,,,192.168.1.197,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""9cbcfedf-4455-4cfb-b412-d19cefd851ca"",""branch_id"":""807b3d73-be68-42e0-9062-4d4cc0d226f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-24 14:58:04
58497d28-bc0f-4c48-9bc9-b9a1a2fd5994,d8ea589b-93d6-4631-aff6-5770dae08f29,delete,membership,87da6c11-ea77-4464-9cda-a4c979db37e7,,,192.168.1.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""25b3e878-5f5e-4b2e-a404-a7eb2507e407"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-23 14:58:04
d2e35c4d-d4ff-4735-8b01-1fc1ec73739b,ec76828e-1a34-4201-90b3-2a1002fe8496,media.uploaded,user,834fe1d7-083a-4f6a-866b-a05a5358f500,,,192.168.1.121,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""media.uploaded"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-22 14:58:04
08491547-f2a5-472a-8384-3060974303e6,9ede05ba-e8ba-4e1c-a763-6eb938674bd4,booking.cancelled,user,078f2c7b-762d-4f9e-b1b5-2571c141eba0,,,192.168.1.174,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.cancelled"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-21 14:58:04
d2a82ed2-5798-482d-8f9e-e187e4599d73,23adaeda-61a3-464f-b460-80193d1d63da,delete,payment,9b6ae5e2-841b-4490-98ab-d2ae877fb019,,,192.168.1.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-20 14:58:04
a01bdcaf-b89a-43bb-bd82-bb6754f56515,6ef9785c-5af9-478a-98ec-a58ef9b6125c,create,booking,62740f3e-b78e-4fab-be05-a401f9f82a63,,,192.168.1.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-19 14:58:04
abe10854-f975-4067-aff7-9afe97e255b7,7b6069ec-5dad-4166-8a29-6d773bffd2cb,booking.start,company,66b2f74c-2953-4442-aa89-49a03de5bf66,,,192.168.1.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.start"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""25b3e878-5f5e-4b2e-a404-a7eb2507e407"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-18 14:58:04
bb945d9b-09bf-44bb-9114-bef0dab32949,7d574358-e456-4bc0-bd6e-737a4e660a59,delete,company,9f887a86-622c-4dbb-88c3-ca427fb604d9,,,192.168.1.225,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-17 14:58:04
9482374a-25df-4e3e-a832-38e729928147,480f1cbd-f0f8-4539-9968-0b41e5d146e0,auth.logout,payment,126ed58d-9fb4-47f8-9c53-fe6d66c2a75e,,,192.168.1.173,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""auth.logout"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-16 14:58:04
c6ca4591-1a71-4ca1-acac-fe3f846e7099,23adaeda-61a3-464f-b460-80193d1d63da,gift_card.redeemed,booking,dd1a5ba5-1ded-42f9-af44-856fbe3acf26,,,192.168.1.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""gift_card.redeemed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-15 14:58:04
75ce7d64-7b32-4ea8-98de-31a88c57fd4c,5fa0ced2-3c18-4462-8a8a-380a01640d7c,create,payment,4ee158c2-cc85-4668-be50-6be1387e70e5,,,192.168.1.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-14 14:58:04
aa1aa26d-b336-43ef-a344-cbec2f5d6d83,38c3b73d-5884-4005-9e41-0acc635fefe1,booking.cancelled,company,041b327a-1036-4d2a-8c0d-be7aa4d26bcd,,,192.168.1.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.cancelled"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""b200245d-aec6-421e-83b7-9f2968e76d78"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-13 14:58:04
91263cad-342b-4b20-873e-5bd56aaf937c,416d945c-161e-4330-9fea-ae2888ca2120,update,membership,442dd383-64f2-4eae-842b-5ead77350aae,,,192.168.1.127,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-12 14:58:04
471f0ac4-d6f1-4eda-a842-9178f417ad12,f5fe5c63-dd35-4f05-a04b-9477906dd4b4,create,user,1b3c065e-da03-4953-b477-ef6961a99c02,,,192.168.1.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""create"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-11 14:58:04
222e7522-4e10-47a4-ac80-4db73b489fb2,93e2602a-092f-412a-8974-178c059b8c29,delete,user,31fa7fdc-23ed-4093-80ce-9daf9eba1167,,,192.168.1.183,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""38838bd5-9249-449c-8118-473dec2d5057"",""branch_id"":""86cbbf39-d3e3-4bee-ada9-0fa567bf5987"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-10 14:58:04
4d96f261-a645-461c-a2c9-3c71e5b848db,6ef9785c-5af9-478a-98ec-a58ef9b6125c,branch.view,user,c1d223db-7cd0-4bc4-8db6-db89ea28c3c9,,,192.168.1.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""branch.view"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-09 14:58:04
6e1a73ab-a03c-456a-85a1-c333d308abcd,23adaeda-61a3-464f-b460-80193d1d63da,delete,user,2d313ee3-e272-4528-93b2-c10d43c7772a,,,192.168.1.164,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""delete"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-08 14:58:04
cf8fd65a-11b4-49d8-9580-0f54262dfe46,7e917ffe-5932-4635-920a-44862730ce5a,payment.confirmed,branch,490e5e3a-2676-4773-9135-c807f04a9060,,,192.168.1.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""payment.confirmed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-07 14:58:04
9e2a6cac-81bc-4904-946d-0e81095e83b4,ae28c203-9e4b-4f1b-b229-3cd72d8d32d8,booking.cancelled,payment,d8da853a-ea8c-4f6a-b3f1-a17ac867ae7d,,,192.168.1.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.cancelled"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-06 14:58:04
fc03813d-2182-4c6d-a488-becd69c19c14,c1945844-a878-4801-b0cd-b14849e674db,login,company,4b3df191-e39b-4211-911b-da5329b6a60c,,,192.168.1.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-04 14:58:04
9398b421-6ee5-4d66-8d89-ee59a9ecd650,ee76ec60-a426-4586-8e6b-23f48e2f365d,booking.cancelled,user,60ca89ac-1b91-4236-b6ad-7190f4383ea6,,,192.168.1.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""booking.cancelled"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""32854e5d-bab8-41b7-9b33-13bcf30260cf"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-03 14:58:04
bf4feb60-3e54-422d-bfa4-0cc23ba545f6,fc77fec7-e38d-4f68-96c6-1a6bdbcd66aa,explore.search,membership,aa8e1e59-8f77-4771-b330-f7f3552585e6,,,192.168.1.186,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""explore.search"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2026-01-02 14:58:04
80918cbd-524c-48fc-b407-a674a0ca7668,5fa0ced2-3c18-4462-8a8a-380a01640d7c,update,membership,f9ceea4e-07e3-4f2e-9132-0fda3bdd26cb,,,192.168.1.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2026-01-01 14:58:04
a6cecb0f-72ae-4d10-8c2c-fc11dc56caa9,88b53f5b-4753-43ce-bd42-2f42750d71b6,auth.logout,user,79fc31b3-6652-4067-b251-4f1230f8e3a2,,,192.168.1.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""auth.logout"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-31 14:58:04
f165e5a1-0723-4de2-b3c6-dd37a493377f,5f442710-0e23-4b6f-9ab9-7b71f5b2d6b1,membership.purchase_completed,booking,87ad539a-f029-4a9f-904f-6554cb89dd3d,,,192.168.1.84,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""membership.purchase_completed"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""33869224-fd18-42b2-b27c-ba6f984995b8"",""branch_id"":""6f996f5c-9b87-401f-b8e3-3f3286a589f4"",""page_path"":""/app/bookings"",""device_type"":""tablet"",""properties"":{""test"":""data""}}",2025-12-30 14:58:04
f4786715-a208-4671-9613-c5c7733de1eb,dc923da3-d026-4c1b-a3b0-bcfd1e6bdf16,login,booking,8ef2dda4-adba-4051-92bd-620fd6f16fe2,,,192.168.1.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""8463e550-2cb3-41a1-86f4-17ae589e073a"",""branch_id"":""9482d0c5-1d4c-4189-8c98-45deba4320da"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-29 14:58:04
e69583db-70db-498d-be6d-31080ab346b9,487d7d66-1fed-41f3-aba1-0d3f281c6fc5,auth.login,user,69724da3-d35a-4552-994a-cef0240468e0,,,192.168.1.245,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""auth.login"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""99ab617a-c78e-49ed-9ed9-9395d5dba4b5"",""page_path"":""/app/bookings"",""device_type"":""mobile"",""properties"":{""test"":""data""}}",2025-12-28 14:58:04
12781364-9119-4ae1-81a1-52f260f35880,52efba3d-138f-4b14-b601-2b6af84884d7,update,membership,8153972e-d709-415c-b7e9-33da048e32a6,,,192.168.1.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""event_name"":""update"",""event_time"":""2026-01-04 14:58:04"",""company_id"":""b411647a-a044-4395-b9ce-21ba61d2dc49"",""branch_id"":""0c0c761a-4d95-4133-937b-ebc79f524919"",""page_path"":""/app/bookings"",""device_type"":""desktop"",""properties"":{""test"":""data""}}",2025-12-27 14:58:04
