id,booking_id,company_id,branch_id,court_id,service_id,start_datetime,end_datetime,duration_minutes,unit_price,quantity,subtotal,discount_amount,total_amount,created_at,updated_at,created_by,updated_by,deleted_at
0c0b2556-39bf-4204-acf0-97e5b14cfdb7,4bbe88d4-aa70-4ff3-bb76-7ca7a951ccd6,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,10f70b1e-dafc-4eb9-9936-b1fe8c037e94,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-23 02:00:00,2026-01-23 03:00:00,60,25.00,1,25.00,0.00,27.00,2026-01-21 02:00:00,2026-01-04 14:58:04,,,
911a15b9-9dd6-4b1f-b080-8ee2296c9dbb,109e4f47-e818-4f8c-9da9-b17bd5660f29,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,4ee8c0d9-92fd-4200-9519-8402e57bd5da,648bf2b5-5e36-4f47-9620-ca5c86e74730,2025-12-19 00:00:00,2025-12-19 01:00:00,60,30.00,1,30.00,3.00,29.40,2025-12-17 00:00:00,2026-01-04 14:58:04,,,
ef53ec08-3e19-4668-bc67-006568f56162,b32d1f26-37fa-4a62-9b35-4946c7ea2fa5,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,b373bd43-fd37-40ef-967c-3cf73c08d3f4,648bf2b5-5e36-4f47-9620-ca5c86e74730,2025-12-22 00:00:00,2025-12-22 01:30:00,90,25.00,1,37.50,0.00,40.50,2025-12-20 00:00:00,2026-01-04 14:58:04,,,
e709a4e9-c7df-4f40-a9d8-cd24b0f5a283,8853dbfd-68b6-45b3-aa7e-d4195d13d727,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,f9e46c48-1f75-4a0f-b1dd-36e819f5d8fb,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-23 09:00:00,2026-02-23 10:00:00,60,35.00,1,35.00,3.50,34.30,2026-02-21 09:00:00,2026-01-04 14:58:04,,,
664e244e-d47f-4677-bb1c-e2099879d744,3a767fa8-3ecf-457b-b200-3dda8804629e,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,eb8523a3-cc76-464f-b063-06256af32c52,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2025-12-22 07:00:00,2025-12-22 08:00:00,60,25.00,1,25.00,0.00,27.00,2025-12-20 07:00:00,2026-01-04 14:58:04,,,
4cd9002c-2411-42f9-9a2b-d37959d30577,6887f565-9c7d-4f4c-80c4-f018731f2b36,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,1f03634e-39cc-4fbe-af05-586ab699bb9b,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-04 01:00:00,2026-01-04 02:30:00,90,35.00,1,52.50,0.00,56.70,2026-01-02 01:00:00,2026-01-04 14:58:04,,,
444c053e-11b7-42e1-87a3-5e089a63c94e,3023c00b-c3b3-4d17-bbf7-4f3d471ae9f2,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,0e0f404b-4ac8-4e48-8b40-46ab0b35f430,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-03 04:00:00,2026-01-03 05:30:00,90,25.00,1,37.50,0.00,40.50,2026-01-01 04:00:00,2026-01-04 14:58:04,,,
ef65b701-465f-4db6-8cb4-e109ccba7da5,956a76cf-8312-4fbf-8ce4-988db80124d1,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,b1628d69-5908-428b-9de1-28e72c5f3280,648bf2b5-5e36-4f47-9620-ca5c86e74730,2025-12-14 00:00:00,2025-12-14 01:00:00,60,30.00,1,30.00,0.00,32.40,2025-12-12 00:00:00,2026-01-04 14:58:04,,,
e44f56ec-deb2-43fb-93d4-2c991904e16b,fbcc16a3-6e61-479d-978c-f7b59d72ca50,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,02b29c48-07bd-40dc-babf-53e6b50ee22b,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-01-07 02:00:00,2026-01-07 03:00:00,60,25.00,1,25.00,0.00,27.00,2026-01-05 02:00:00,2026-01-04 14:58:04,,,
8abef697-3584-45b6-a58a-3137995cab11,199f9d7b-ad89-4709-9f99-3115eea2ad7a,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,d7ca8634-3d17-4022-8161-589d192d94dd,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-16 05:00:00,2026-01-16 06:00:00,60,25.00,1,25.00,0.00,27.00,2026-01-14 05:00:00,2026-01-04 14:58:04,,,
19cfe56e-2ef5-4c3a-b44f-2ee734d86663,01c56581-d909-4be0-ad49-6fba2f5ecb33,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,2e20a0e4-e83a-4e46-8c3a-fee70cd2fd06,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-02-03 11:00:00,2026-02-03 12:30:00,90,25.00,1,37.50,0.00,40.50,2026-02-01 11:00:00,2026-01-04 14:58:04,,,
defc44b5-2b63-4d3e-bed6-6ea7807e327d,892a0aad-1c08-4fb0-8110-e0020abe5107,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,587cbff7-22a0-47ac-b0d1-bc23b7b132b5,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-02-04 08:00:00,2026-02-04 09:00:00,60,35.00,1,35.00,0.00,37.80,2026-02-02 08:00:00,2026-01-04 14:58:04,,,
0ed330ff-9f93-4b7e-b3c5-ebdb18461c2c,790963ce-2951-4a78-8641-260f11d88738,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,182a3533-f0dd-4e9e-8965-3f62cb6a1686,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-25 07:00:00,2025-12-25 08:00:00,60,25.00,1,25.00,0.00,27.00,2025-12-23 07:00:00,2026-01-04 14:58:04,,,
33b025e0-2d53-4f92-b43b-3f9e3dca778c,82fa49a6-b0e0-48c5-9017-7bf8041773b3,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,d5a5c742-6728-4f2e-a011-d975338dc346,595b4a67-966e-42b6-b52a-57d7819ecf35,2025-12-11 02:00:00,2025-12-11 04:00:00,120,35.00,1,70.00,0.00,75.60,2025-12-09 02:00:00,2026-01-04 14:58:04,,,
c2c6ac49-6692-4941-8e0c-4a09911ae676,3a9e03df-83e5-4eac-b735-9c9003f37c25,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,5b32e8ea-f556-4435-a212-98d5c37ea647,7a387614-4afe-4ca3-8b0c-996cd116a510,2025-12-11 02:00:00,2025-12-11 03:30:00,90,35.00,1,52.50,0.00,56.70,2025-12-09 02:00:00,2026-01-04 14:58:04,,,
40e2afff-b2b0-4f7d-bcf1-930cae558e82,70723a87-794b-436f-bb67-6eff1159d526,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,a18d20c7-de59-45c3-8f6d-525c6f64129e,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-09 01:00:00,2026-01-09 02:30:00,90,25.00,1,37.50,0.00,40.50,2026-01-07 01:00:00,2026-01-04 14:58:04,,,
ba6daa0c-eaae-40d2-bd8a-a88fc6493bcb,db4a485a-7e06-4d02-93ae-89925a33065c,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,258323a4-01db-41b3-9bd1-db2bbd96c462,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2025-12-31 08:00:00,2025-12-31 10:00:00,120,30.00,1,60.00,0.00,64.80,2025-12-29 08:00:00,2026-01-04 14:58:04,,,
7ed661c5-0058-4f73-a7f0-9860a0560d97,c31cbfad-f490-4d07-86d9-e287462bef84,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,520b3107-1225-41f8-b31c-1fe306982515,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-01-06 10:00:00,2026-01-06 12:00:00,120,30.00,1,60.00,6.00,58.80,2026-01-04 10:00:00,2026-01-04 14:58:04,,,
94918806-94c0-4e1e-bec6-f4ff575447eb,a215fd15-f051-4001-aebf-1b91bb369366,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,0c626b38-116f-49b3-970c-96e5860a8f34,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-22 06:00:00,2026-02-22 07:30:00,90,35.00,1,52.50,5.25,51.45,2026-02-20 06:00:00,2026-01-04 14:58:04,,,
c560078b-1e90-4444-9ad4-2828b4429c73,eb7ef898-85d4-427d-91af-a4d11c5909ee,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,0c626b38-116f-49b3-970c-96e5860a8f34,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-21 03:00:00,2025-12-21 04:30:00,90,35.00,1,52.50,0.00,56.70,2025-12-19 03:00:00,2026-01-04 14:58:04,,,
d6b04247-4ba6-4998-8b64-bc25c4a1d7c2,11390773-4769-444f-8d40-451dd05c11bb,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,182a3533-f0dd-4e9e-8965-3f62cb6a1686,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-21 11:00:00,2026-01-21 12:30:00,90,25.00,1,37.50,3.75,36.75,2026-01-19 11:00:00,2026-01-04 14:58:04,,,
c9c3573e-4935-417d-bbfa-3bce4caec6cf,69e14a58-9f33-45ad-ac3f-25f757a37c54,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,fc9db703-ca7d-4369-86e3-2449fdb13388,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-24 05:00:00,2026-01-24 06:30:00,90,30.00,1,45.00,0.00,48.60,2026-01-22 05:00:00,2026-01-04 14:58:04,,,
5c621ef8-3b0b-4bcb-8410-73a5928397aa,3d29bd6c-c06e-4291-af60-9aceff1c6209,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,1f03634e-39cc-4fbe-af05-586ab699bb9b,25404fe4-0c4d-433c-9946-04595ad991a2,2026-03-02 00:00:00,2026-03-02 01:00:00,60,35.00,1,35.00,0.00,37.80,2026-02-28 00:00:00,2026-01-04 14:58:04,,,
52ff1785-f0b8-4d81-af21-743eab58d8bd,7b1f1153-98b3-4f8c-bf19-a321988fdc6d,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,2c8b0cf2-406f-4c9f-9335-aecc0e99761a,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-01-25 05:00:00,2026-01-25 06:00:00,60,30.00,1,30.00,0.00,32.40,2026-01-23 05:00:00,2026-01-04 14:58:04,,,
11d58447-145b-4ce4-8053-ee02cfdb6480,36716326-40b0-46f3-b203-d1226ee8d06d,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,c6b5b1d2-46fe-4e39-a528-7644cf9fbe21,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-29 09:00:00,2026-01-29 10:00:00,60,30.00,1,30.00,0.00,32.40,2026-01-27 09:00:00,2026-01-04 14:58:04,,,
f0c5ac26-318b-45f5-bb8c-b8850a3e1e65,d910c1d0-afc1-4508-b13c-2d3b9e37361e,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,8b17db41-e7f2-4f99-b0c5-af03ca05e8fc,7a387614-4afe-4ca3-8b0c-996cd116a510,2025-12-15 02:00:00,2025-12-15 03:30:00,90,25.00,1,37.50,0.00,40.50,2025-12-13 02:00:00,2026-01-04 14:58:04,,,
c9ccf2e2-e5ea-402b-855d-2aecc5114659,15c83269-1689-4b4c-99bc-fba1a6836120,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,bc308efe-e356-49c6-95af-44f775983f45,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-24 10:00:00,2026-01-24 12:00:00,120,35.00,1,70.00,7.00,68.60,2026-01-22 10:00:00,2026-01-04 14:58:04,,,
b9e29b82-bf50-4114-b935-351d34a0f48c,653f2537-e988-4ef8-8d05-4ccc4d30c380,b411647a-a044-4395-b9ce-21ba61d2dc49,99ab617a-c78e-49ed-9ed9-9395d5dba4b5,eb8523a3-cc76-464f-b063-06256af32c52,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-03-01 10:00:00,2026-03-01 11:30:00,90,25.00,1,37.50,0.00,40.50,2026-02-27 10:00:00,2026-01-04 14:58:04,,,
b03ff038-851b-4a1e-ad5e-aa320b1d621f,bc0a4d9d-de77-4866-9774-f2fbeeee7976,b411647a-a044-4395-b9ce-21ba61d2dc49,32854e5d-bab8-41b7-9b33-13bcf30260cf,02f80d5f-e80a-437c-8f95-b6458229f48f,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-01-09 01:00:00,2026-01-09 02:30:00,90,30.00,1,45.00,0.00,48.60,2026-01-07 01:00:00,2026-01-04 14:58:04,,,
15e6f40b-ef58-4c1b-9129-063a1be5cc81,7b5310b2-c6d2-4610-9a3c-81bbc99b47fa,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,d7ca8634-3d17-4022-8161-589d192d94dd,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-27 08:00:00,2026-02-27 10:00:00,120,25.00,1,50.00,0.00,54.00,2026-02-25 08:00:00,2026-01-04 14:58:04,,,
d17a4cc9-26ce-460b-86ee-c9b3223c0820,9e1217b9-fce5-4ec3-ba00-f810758b1b73,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,22d0ab35-d7a5-4311-b900-eae5805c9ad2,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-26 09:00:00,2026-01-26 10:00:00,60,30.00,1,30.00,0.00,32.40,2026-01-24 09:00:00,2026-01-04 14:58:04,,,
36c51bd4-5696-4091-8032-38183b6f0baa,47dc051c-f051-4012-a21f-f731a0ea4dd8,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,b9e139e1-7ec8-4ede-a438-26d7e9b0a7e2,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-02 05:00:00,2026-02-02 07:00:00,120,30.00,1,60.00,0.00,64.80,2026-01-31 05:00:00,2026-01-04 14:58:04,,,
b268c81e-2879-47a4-9324-e8fee3e1c9f9,0d0802d4-132f-48f8-b43e-77d357f8c73d,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,520b3107-1225-41f8-b31c-1fe306982515,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-01-02 01:00:00,2026-01-02 02:00:00,60,30.00,1,30.00,3.00,29.40,2025-12-31 01:00:00,2026-01-04 14:58:04,,,
f0a5277c-ae7a-409d-8ce4-1188bf602f68,3434ce5b-938d-4904-be01-ff9f03ea00df,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,b373bd43-fd37-40ef-967c-3cf73c08d3f4,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-03-03 10:00:00,2026-03-03 11:30:00,90,25.00,1,37.50,0.00,40.50,2026-03-01 10:00:00,2026-01-04 14:58:04,,,
2fabbfef-f2cd-4c9d-a4be-86987f3eb2cb,2c6b8c5d-948a-46c1-8803-d0d28f7e3990,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,3d101d64-e4c8-494d-8226-bc95449a4bbf,595b4a67-966e-42b6-b52a-57d7819ecf35,2025-12-24 04:00:00,2025-12-24 05:00:00,60,30.00,1,30.00,0.00,32.40,2025-12-22 04:00:00,2026-01-04 14:58:04,,,
2c3f902d-c405-417a-bdf8-b21a6b8b5598,2f95c29b-a361-4e15-af84-e11426ff5acf,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,8511ed59-7056-49aa-a84a-e92878a61387,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-27 06:00:00,2025-12-27 08:00:00,120,35.00,1,70.00,7.00,68.60,2025-12-25 06:00:00,2026-01-04 14:58:04,,,
3d582635-cea7-4518-ad8d-fc5bff91ef8a,9425e053-46bc-478c-a233-89ab158100b0,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,7c4e7bfe-7d63-4c25-baca-d25ea93fc190,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-14 04:00:00,2026-02-14 06:00:00,120,30.00,1,60.00,6.00,58.80,2026-02-12 04:00:00,2026-01-04 14:58:04,,,
0f0b06f3-dd5c-45b9-97f3-743c0fbb99a4,21cd9a23-ec17-43ab-bc01-8aeadfd1940f,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,223950a5-963c-4ecd-ab02-f2cc0a0b9073,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-13 11:00:00,2026-01-13 12:00:00,60,30.00,1,30.00,0.00,32.40,2026-01-11 11:00:00,2026-01-04 14:58:04,,,
d5aa533f-6b4e-4400-9508-511ae5177083,e21a8d66-7676-446f-b71d-71375441cd94,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,24435d94-02d9-42c1-8c13-bc175e28a191,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-29 11:00:00,2025-12-29 12:30:00,90,25.00,1,37.50,0.00,40.50,2025-12-27 11:00:00,2026-01-04 14:58:04,,,
ec714536-df51-4958-8475-c63b431c59c0,c775338f-6081-4f20-9c23-d0ddfbcd0252,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,d7ca8634-3d17-4022-8161-589d192d94dd,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-16 11:00:00,2026-02-16 12:30:00,90,25.00,1,37.50,0.00,40.50,2026-02-14 11:00:00,2026-01-04 14:58:04,,,
45a58be8-49af-4b58-8707-c401ac9b1443,1d09dd5d-a3a0-472c-8ccb-4bdeee07a6d3,8463e550-2cb3-41a1-86f4-17ae589e073a,9482d0c5-1d4c-4189-8c98-45deba4320da,97b90c55-a229-47fe-a137-fe3485e5b935,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-07 00:00:00,2026-02-07 02:00:00,120,35.00,1,70.00,0.00,75.60,2026-02-05 00:00:00,2026-01-04 14:58:04,,,
018047bf-c4bb-4fc5-b5b3-e2138ef39eac,fe4dd746-59bd-45a9-b123-35b6cd1f6c24,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,acc59d1f-435d-445c-aa05-f8655a7637f8,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-04 07:00:00,2026-02-04 09:00:00,120,30.00,1,60.00,0.00,64.80,2026-02-02 07:00:00,2026-01-04 14:58:04,,,
f720f35e-d784-4f8a-b82e-d88406216996,c3fd5d13-fc01-48b5-aaee-a40c6ca89b31,33869224-fd18-42b2-b27c-ba6f984995b8,6f996f5c-9b87-401f-b8e3-3f3286a589f4,3d101d64-e4c8-494d-8226-bc95449a4bbf,595b4a67-966e-42b6-b52a-57d7819ecf35,2025-12-05 11:00:00,2025-12-05 12:00:00,60,30.00,1,30.00,3.00,29.40,2025-12-03 11:00:00,2026-01-04 14:58:04,,,
2d323e0f-f016-4dc8-82c8-95cb795f8df7,e1a2d1df-35cd-4e9c-89cc-9cede713f290,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,f065cd83-eace-4628-bce6-c66ad6b0baca,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-01-14 04:00:00,2026-01-14 06:00:00,120,30.00,1,60.00,0.00,64.80,2026-01-12 04:00:00,2026-01-04 14:58:04,,,
47f4624c-4bb3-4148-82c8-19d9a31f5b26,bad2a435-7a19-46ef-badd-df2556c01428,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,0c626b38-116f-49b3-970c-96e5860a8f34,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-18 09:00:00,2026-01-18 10:00:00,60,35.00,1,35.00,3.50,34.30,2026-01-16 09:00:00,2026-01-04 14:58:04,,,
c89f8063-cb21-4921-806f-6ed21a861986,d3bc9438-5506-4b15-a1b9-8934cec5f255,38838bd5-9249-449c-8118-473dec2d5057,3b4fbdf4-13aa-4f83-8d90-3562412f43b1,10f70b1e-dafc-4eb9-9936-b1fe8c037e94,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-02-16 02:00:00,2026-02-16 04:00:00,120,25.00,1,50.00,0.00,54.00,2026-02-14 02:00:00,2026-01-04 14:58:04,,,
c4ef67be-b88f-48b5-9149-f0c18509ef03,2afed58b-b9f4-4a46-8c91-545a6dfe937d,9cbcfedf-4455-4cfb-b412-d19cefd851ca,807b3d73-be68-42e0-9062-4d4cc0d226f4,b1628d69-5908-428b-9de1-28e72c5f3280,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-02-03 07:00:00,2026-02-03 08:30:00,90,30.00,1,45.00,0.00,48.60,2026-02-01 07:00:00,2026-01-04 14:58:04,,,
eaa97b46-8cc2-4c2e-a314-52eb788e5b58,3b594d1e-4fda-4857-89a7-d505dc5c442c,33869224-fd18-42b2-b27c-ba6f984995b8,339f4ea2-2c5d-4bc4-a1aa-c3783ffe7fea,520b3107-1225-41f8-b31c-1fe306982515,595b4a67-966e-42b6-b52a-57d7819ecf35,2026-03-03 11:00:00,2026-03-03 12:30:00,90,30.00,1,45.00,0.00,48.60,2026-03-01 11:00:00,2026-01-04 14:58:04,,,
999bd098-c892-4a04-8c53-191260204ad9,b16969e2-0007-46ad-9af4-3d123888abfd,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,bc308efe-e356-49c6-95af-44f775983f45,25404fe4-0c4d-433c-9946-04595ad991a2,2026-02-12 02:00:00,2026-02-12 03:30:00,90,35.00,1,52.50,5.25,51.45,2026-02-10 02:00:00,2026-01-04 14:58:04,,,
8529842a-fbf6-4202-b545-dc0bef3e67d1,9a9170a5-6caf-4f84-bd8b-1ed7df889694,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,a18d20c7-de59-45c3-8f6d-525c6f64129e,25404fe4-0c4d-433c-9946-04595ad991a2,2026-01-03 04:00:00,2026-01-03 06:00:00,120,25.00,1,50.00,0.00,54.00,2026-01-01 04:00:00,2026-01-04 14:58:04,,,
b22782d2-ea57-493b-bf45-00c00914a001,43071274-ecdc-4e2b-8674-20710efaafad,b411647a-a044-4395-b9ce-21ba61d2dc49,b200245d-aec6-421e-83b7-9f2968e76d78,161022db-d741-4e27-9be4-ebf2e0803ecc,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-14 10:00:00,2026-02-14 11:00:00,60,35.00,1,35.00,0.00,37.80,2026-02-12 10:00:00,2026-01-04 14:58:04,,,
d35a3723-7d2e-4880-b229-82b0f56c86a9,240d5d0e-6f8f-4f77-8087-0ba7393bde34,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,9aa97207-acf6-4e04-9a06-21dd8b6b86fe,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-01-06 00:00:00,2026-01-06 02:00:00,120,35.00,1,70.00,0.00,75.60,2026-01-04 00:00:00,2026-01-04 14:58:04,,,
05197015-11ce-444b-adef-bcf8dba4ba88,2ba493fb-7638-4ed0-b380-9ab64644f5bb,38838bd5-9249-449c-8118-473dec2d5057,25b3e878-5f5e-4b2e-a404-a7eb2507e407,f9e46c48-1f75-4a0f-b1dd-36e819f5d8fb,7a387614-4afe-4ca3-8b0c-996cd116a510,2026-01-20 00:00:00,2026-01-20 01:00:00,60,35.00,1,35.00,3.50,34.30,2026-01-18 00:00:00,2026-01-04 14:58:04,,,
6d1933e8-2fce-4cda-a1c7-95adc39ab186,099a2be9-f0a7-435e-aeee-c0338652de56,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,cd2e65be-9426-47d6-94ed-3fca85209b58,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-14 02:00:00,2025-12-14 04:00:00,120,35.00,1,70.00,0.00,75.60,2025-12-12 02:00:00,2026-01-04 14:58:04,,,
558fd5c5-811c-4cdd-843d-64976b2c1729,5e092eb2-60e6-481f-881f-7d1e8efe8167,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,4ee8c0d9-92fd-4200-9519-8402e57bd5da,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-02-27 11:00:00,2026-02-27 12:30:00,90,30.00,1,45.00,0.00,48.60,2026-02-25 11:00:00,2026-01-04 14:58:04,,,
0626748c-921f-4356-a435-99534b3b5f79,6a60a89d-3d05-43a6-b221-affd6b2dd349,b411647a-a044-4395-b9ce-21ba61d2dc49,0c0c761a-4d95-4133-937b-ebc79f524919,2c8b0cf2-406f-4c9f-9335-aecc0e99761a,6449317a-b9fe-4e1c-a14b-2bf2e21cb72a,2026-02-27 10:00:00,2026-02-27 11:30:00,90,30.00,1,45.00,4.50,44.10,2026-02-25 10:00:00,2026-01-04 14:58:04,,,
f46a1da5-96f8-4d56-b4ba-b33f19a7a3e3,39f48ff6-0b8a-429a-bc33-599cd7b3eaa5,8463e550-2cb3-41a1-86f4-17ae589e073a,eab23b60-2e47-4b22-a9ad-61036724db86,cd2e65be-9426-47d6-94ed-3fca85209b58,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-05 02:00:00,2025-12-05 04:00:00,120,35.00,1,70.00,0.00,75.60,2025-12-03 02:00:00,2026-01-04 14:58:04,,,
36ed89cb-07d8-44d3-8498-005a826ebe18,86b73ed8-4c88-4eb3-bbc2-36d5e2d66558,9cbcfedf-4455-4cfb-b412-d19cefd851ca,77924470-8f96-4bbf-9117-47e749386a7c,9aa97207-acf6-4e04-9a06-21dd8b6b86fe,648bf2b5-5e36-4f47-9620-ca5c86e74730,2026-01-02 02:00:00,2026-01-02 03:00:00,60,35.00,1,35.00,0.00,37.80,2025-12-31 02:00:00,2026-01-04 14:58:04,,,
d5436db3-7c5f-41bd-8d7f-b410e3bbfe40,c30729ea-ae58-4130-99d9-c63a50b4e6d8,8463e550-2cb3-41a1-86f4-17ae589e073a,b7871655-3ad6-4a91-9122-c40bf86ce57a,a18d20c7-de59-45c3-8f6d-525c6f64129e,25404fe4-0c4d-433c-9946-04595ad991a2,2025-12-09 03:00:00,2025-12-09 05:00:00,120,25.00,1,50.00,0.00,54.00,2025-12-07 03:00:00,2026-01-04 14:58:04,,,
