id,booking_id,change_type,old_value,new_value,changed_by,reason,created_at
ae68fab6-eaa8-4305-b8f5-bf2a2489a385,3e1134c9-0c2e-44fb-8944-12e918753b79,created,{},"{""status"":""cancelled""}",235316ca-fcdd-4bd5-950f-d33a1f6c303c,,2025-12-11 03:00:00
3b6d7d50-17bc-4ba9-9b97-6c4735ec295c,3e1134c9-0c2e-44fb-8944-12e918753b79,cancelled,"{""status"":""confirmed""}","{""status"":""cancelled""}",235316ca-fcdd-4bd5-950f-d33a1f6c303c,Customer request,2025-12-12 03:00:00
a49367ac-4f6e-4d86-92ac-965735a4a07a,d84e2252-3977-45de-9d1c-5256839ca767,created,{},"{""status"":""completed""}",551b8471-c83b-43bc-a31e-1138813257e1,,2026-01-01 00:00:00
47d0c555-aca0-4951-bdca-483381b1dc7a,77c34ac5-f55d-46d2-a31f-aece01118353,created,{},"{""status"":""confirmed""}",792b565d-4d59-4f6c-b8ec-061ac1ea0d5c,,2026-03-01 10:00:00
e186fa84-6435-4846-8c80-38a242f64342,e1c06b76-b516-4446-b256-4aab39371426,created,{},"{""status"":""cancelled""}",85611826-d88a-4abf-8a9f-807d603e3342,,2026-01-11 04:00:00
484a132f-e37d-4f63-9126-6ea6cd8eb8e5,e1c06b76-b516-4446-b256-4aab39371426,cancelled,"{""status"":""confirmed""}","{""status"":""cancelled""}",85611826-d88a-4abf-8a9f-807d603e3342,Customer request,2026-01-12 04:00:00
4a841482-f1df-4e6b-8a1f-b7a3d058220c,e1a8f1ae-1bd8-45af-acaf-ba533c443b37,created,{},"{""status"":""cancelled""}",487d7d66-1fed-41f3-aba1-0d3f281c6fc5,,2026-01-24 02:00:00
49fa3816-5199-49a3-bb1c-ad55b34526b0,e1a8f1ae-1bd8-45af-acaf-ba533c443b37,cancelled,"{""status"":""confirmed""}","{""status"":""cancelled""}",487d7d66-1fed-41f3-aba1-0d3f281c6fc5,Customer request,2026-01-25 02:00:00
3c23a41b-d353-406c-bc82-ccb95467827a,48ebcf35-df16-497c-ae4c-06e11bf41043,created,{},"{""status"":""completed""}",c1c66332-ddd1-45a8-b977-3e5659f67301,,2026-02-03 08:00:00
2aaa5ac2-5c97-412e-9ec1-0ef6b931f1fc,053d7031-dcf6-4996-ae32-6b0273bcb3ad,created,{},"{""status"":""pending""}",8603fcc5-9585-4977-9eb7-11aefeddd7f8,,2026-01-24 07:00:00
c70c9b65-ca07-4b13-9b65-25e2233ca4d2,2b8cc7e7-7f85-4d63-999b-dac0cb26e42e,created,{},"{""status"":""pending""}",f81b5321-6858-4d52-a4ee-660efcf5ec36,,2026-02-16 01:00:00
7dbe4401-4ee0-4ddb-b8e7-25b862130613,b3b0cdd4-c543-4184-98c9-930ce28ba6a3,created,{},"{""status"":""confirmed""}",ebef547f-47ba-4714-9089-09d0de16512d,,2026-01-10 01:00:00
